record_id,date,production_line_efficiency,downtime_hours,yield_rate,defect_rate
REC-68916214,2021-02-13,70.95,9.01,87.32,2.33
REC-72903261,2019-11-29,95.72,9.98,94.15,3.1
REC-48496283,2019-12-20,79.25,4.03,95.09,3.6
REC-67413657,2022-09-14,90.57,3.59,90.96,0.28
REC-40704198,2022-06-08,77.3,9.5,94.47,0.45
REC-95313518,2023-09-20,81.01,8.48,91.72,4.21
REC-51025192,2023-08-23,87.02,8.16,90.4,0.3
REC-51974837,2024-04-07,80.75,1.83,93.91,0.68
REC-95184862,2021-12-26,92.3,2.07,98.06,0.21
REC-20293588,2024-05-02,94.62,7.83,96.96,4.49
REC-22567290,2023-06-15,77.57,3.74,96.14,0.15
REC-87217700,2020-10-25,92.11,9.37,86.98,4.15
REC-21352822,2024-04-03,87.17,0.32,99.88,0.57
REC-84378065,2021-03-05,91.57,5.3,91.86,3.86
REC-11435415,2023-07-21,88.52,0.09,80.24,3.62
REC-78274190,2024-06-19,89.03,6.48,87.34,0.67
REC-74378331,2023-05-15,86.62,9.24,83.91,1.81
REC-79123671,2024-02-14,72.23,1.34,93.01,4.89
REC-26735821,2024-03-17,85.31,3.29,95.45,1.6
REC-11865661,2022-04-21,85.58,1.67,89.41,2.18
REC-10978481,2022-08-15,76.17,0.86,93.11,0.95
REC-81715863,2023-10-07,99.91,7.36,98.91,2.19
REC-42779491,2024-04-04,89.93,7.43,85.9,3.94
REC-91764582,2021-08-07,95.09,2.81,85.82,0.14
REC-91520297,2020-06-06,97.25,5.47,94.2,1.49
REC-32620027,2023-06-05,93.04,0.41,96.15,1.32
REC-40208193,2022-04-15,87.93,3.92,89.63,3.8
REC-20082754,2022-10-12,98.42,4.46,90.29,0.58
REC-27893746,2023-03-05,98.2,3.11,98.29,3.58
REC-57417986,2021-11-17,95.69,1.68,85.46,0.97
REC-66736822,2020-12-28,77.87,6.72,92.37,1.75
REC-60881238,2022-04-02,71.0,1.69,88.15,3.17
REC-60101289,2019-10-04,70.46,0.03,93.64,2.41
REC-55360034,2019-09-02,80.43,1.13,84.76,2.37
REC-82359410,2024-02-13,70.14,9.17,92.73,3.97
REC-48931830,2020-10-29,88.71,2.08,88.32,3.01
REC-74843897,2022-08-05,81.42,0.69,89.65,3.94
REC-45534249,2022-02-08,74.43,7.55,93.45,3.9
REC-10299883,2023-08-29,76.18,4.09,82.62,3.08
REC-39187415,2024-03-21,72.12,2.23,84.96,1.32
REC-96298460,2019-09-27,86.24,8.49,95.87,1.87
REC-14755216,2023-11-08,97.63,1.68,91.45,0.1
REC-92912825,2023-09-23,93.94,5.84,89.22,4.47
REC-17717080,2022-03-20,96.66,2.14,95.19,4.11
REC-10790690,2019-09-30,75.92,8.24,83.15,0.76
REC-54097476,2023-05-01,78.68,2.6,81.95,0.84
REC-57498680,2022-02-28,99.63,1.6,88.02,1.02
REC-10691813,2021-08-20,77.4,9.04,98.28,0.54
REC-34985664,2019-09-24,82.88,9.3,90.49,4.38
REC-57584523,2024-05-01,75.38,5.54,82.9,1.34
REC-23601326,2022-11-05,70.36,4.73,91.85,3.03
REC-76041312,2021-04-09,78.3,3.85,84.14,3.74
REC-21374117,2023-03-04,87.05,6.9,82.7,4.69
REC-79030673,2024-06-08,85.26,9.29,93.82,0.21
REC-65125778,2023-05-22,76.96,0.29,89.0,3.61
REC-75419352,2023-01-10,79.21,2.95,85.55,1.09
REC-30888358,2021-10-17,83.74,0.4,91.54,2.26
REC-40345988,2021-01-21,85.61,9.52,96.29,1.03
REC-63064163,2022-12-25,85.74,2.65,99.24,2.68
REC-50169346,2022-11-20,97.98,8.45,99.7,0.17
REC-67491018,2021-07-18,88.46,1.88,82.68,3.64
REC-81998064,2021-11-27,96.25,6.84,88.69,2.46
REC-24588794,2020-05-05,94.79,9.81,88.29,2.77
REC-98084362,2023-04-05,86.31,7.89,93.24,0.93
REC-31721032,2021-09-15,77.18,8.92,99.15,1.62
REC-57477880,2024-01-24,94.8,5.56,96.51,3.57
REC-10779834,2021-12-24,94.56,5.85,94.48,4.49
REC-36637470,2022-02-02,87.03,8.92,86.54,0.03
REC-35443261,2024-03-11,88.19,5.18,89.58,2.89
REC-15403110,2021-12-15,88.8,5.82,84.31,3.55
REC-62955068,2023-03-07,96.1,7.16,82.64,0.44
REC-54454724,2021-04-08,91.67,2.37,96.18,3.39
REC-31516779,2020-04-01,80.93,2.58,98.47,1.57
REC-74329883,2021-03-21,92.09,9.4,88.34,4.31
REC-25944033,2020-10-30,92.35,8.32,80.24,3.62
REC-75641573,2022-02-17,99.54,8.46,97.33,4.21
REC-27103900,2020-08-09,71.3,8.36,81.17,4.84
REC-63670451,2023-07-17,81.31,4.33,82.91,3.13
REC-62190363,2023-07-09,98.03,6.69,99.31,0.42
REC-24728084,2021-12-25,83.0,4.39,81.0,0.87
REC-12839001,2023-11-08,96.18,2.95,96.52,2.21
REC-30876492,2021-04-07,86.98,5.02,86.81,0.85
REC-77108989,2022-05-25,86.57,9.63,95.02,1.7
REC-41743155,2019-11-01,76.75,8.72,96.62,4.11
REC-55921387,2020-12-17,82.18,7.16,99.06,2.77
REC-90139636,2020-02-03,82.66,8.72,93.12,4.72
REC-68294586,2024-03-21,90.05,3.01,81.8,2.52
REC-48851553,2019-11-09,75.61,5.05,85.6,1.07
REC-75220319,2021-04-01,99.76,0.45,84.6,1.05
REC-67572954,2020-07-15,96.01,7.52,82.19,0.52
REC-92894635,2022-01-25,73.13,0.81,96.34,5.0
REC-78617449,2021-12-16,96.57,0.9,94.56,4.11
REC-43482865,2020-09-24,75.07,6.0,84.26,2.18
REC-25437721,2023-05-26,97.73,0.79,84.37,2.19
REC-43199341,2019-09-27,96.55,7.11,83.77,3.03
REC-36630469,2021-08-25,72.24,6.13,91.53,3.9
REC-23833135,2020-06-08,74.94,3.37,94.7,0.75
REC-92020513,2020-12-13,77.78,4.03,82.88,0.5
REC-35322723,2019-10-17,70.77,7.58,81.02,2.16
REC-40787425,2023-11-13,99.41,2.14,95.85,0.92
REC-27756443,2021-07-07,76.11,2.37,92.77,4.99
REC-15149455,2022-07-30,80.14,4.49,84.7,0.42
REC-35793612,2023-03-30,90.74,7.33,93.35,2.29
REC-67217417,2022-04-27,71.4,9.87,95.73,4.99
REC-92740848,2023-11-28,75.16,3.82,91.98,3.72
REC-22205146,2022-10-29,72.65,4.91,94.43,4.4
REC-61050068,2023-08-12,91.59,4.0,93.63,2.16
REC-80460439,2019-12-09,97.97,8.05,80.57,2.9
REC-95001425,2022-06-24,81.85,3.41,84.47,2.73
REC-39766168,2020-05-08,94.05,3.73,87.54,1.63
REC-67186933,2020-11-28,89.27,5.78,84.64,3.84
REC-18234220,2020-02-23,91.24,5.12,90.25,4.79
REC-67320744,2021-12-07,96.85,0.39,99.79,3.86
REC-50841111,2023-01-03,76.46,2.57,91.69,2.76
REC-46137598,2020-04-10,74.93,4.46,92.77,4.34
REC-47655580,2024-04-15,80.38,2.27,98.19,2.74
REC-66112969,2023-09-01,84.01,3.3,87.87,1.75
REC-52928316,2021-03-19,72.3,9.69,85.87,0.3
REC-34394290,2021-04-21,71.16,9.3,86.16,1.5
REC-10071931,2021-10-17,71.9,1.71,87.7,1.53
REC-98641515,2022-11-30,95.71,3.22,97.0,4.82
REC-38451145,2019-10-11,73.01,2.7,98.27,2.21
REC-73358574,2020-09-14,87.21,8.7,94.6,0.12
REC-91405981,2021-10-14,99.55,8.95,98.62,0.6
REC-67835429,2022-12-10,87.73,0.84,96.65,3.34
REC-43858172,2023-06-09,74.47,6.06,89.66,4.69
REC-58799048,2021-10-08,71.59,5.47,97.04,3.11
REC-50850064,2019-12-15,96.51,1.37,81.79,4.82
REC-23003982,2021-05-12,77.17,6.9,96.89,2.02
REC-84057077,2023-08-03,83.7,7.42,83.97,4.08
REC-54454486,2020-06-19,83.91,3.14,97.47,3.67
REC-58504268,2024-02-07,99.16,2.34,81.0,1.73
REC-91163313,2021-06-10,94.14,8.34,94.7,4.78
REC-41977671,2023-09-10,81.37,5.4,81.16,2.68
REC-38190192,2022-12-23,85.31,5.6,80.01,3.36
REC-21707969,2022-04-28,91.53,8.85,98.18,2.46
REC-27513454,2022-06-01,96.93,4.24,91.5,4.55
REC-15508152,2021-01-06,85.11,0.61,89.77,3.23
REC-35894291,2020-01-11,84.36,1.5,90.61,2.73
REC-23238889,2024-05-05,92.53,3.95,87.14,1.43
REC-83360594,2024-02-06,99.6,1.0,97.85,3.2
REC-50463479,2020-09-15,96.31,0.12,98.33,4.26
REC-37111862,2021-10-28,86.8,7.57,87.45,2.87
REC-30625554,2023-10-06,93.18,7.37,81.99,0.1
REC-27157313,2022-03-18,93.2,5.33,88.94,3.53
REC-66131539,2021-05-11,91.04,6.08,87.09,1.42
REC-85208373,2022-09-25,76.47,4.33,90.57,2.09
REC-59125302,2020-02-10,86.55,6.16,96.06,3.27
REC-94539000,2021-07-09,76.87,6.84,84.72,4.32
REC-68535809,2020-08-17,74.82,8.93,96.89,4.29
REC-74803086,2021-09-04,73.33,9.38,82.62,1.31
REC-80298247,2023-05-12,77.4,7.51,87.29,0.89
REC-12935999,2022-06-06,75.34,8.47,92.37,1.02
REC-90417043,2019-10-18,93.92,6.64,80.57,1.25
REC-27305260,2021-02-02,90.1,5.69,92.47,4.59
REC-16099554,2022-01-06,92.37,2.19,84.44,2.29
REC-35526992,2024-08-22,91.33,8.94,99.86,1.14
REC-76441251,2020-09-07,86.73,8.5,95.88,1.27
REC-78919151,2023-01-13,91.78,7.52,98.52,4.12
REC-32215479,2021-09-26,78.41,1.6,84.06,3.91
REC-78354185,2019-09-29,98.43,2.55,92.44,4.28
REC-85497282,2020-01-10,89.56,2.54,84.69,4.93
REC-63801036,2024-08-11,78.46,5.04,80.96,0.56
REC-37772949,2023-09-17,98.49,7.79,92.79,3.4
REC-10483257,2020-12-26,81.53,1.16,87.96,1.07
REC-86758847,2022-10-29,91.45,0.64,91.6,0.14
REC-89472028,2020-06-06,89.59,5.19,87.93,1.97
REC-78826270,2021-10-13,79.72,1.85,93.95,4.98
REC-77621275,2021-01-03,70.9,7.24,98.84,1.97
REC-44740194,2023-12-03,70.45,0.03,90.42,1.72
REC-39573041,2020-06-11,83.56,8.39,96.75,4.94
REC-46039426,2022-07-19,88.42,4.74,86.79,4.57
REC-32965874,2020-03-06,73.6,9.29,88.75,2.49
REC-16122001,2020-03-05,93.42,9.81,82.2,0.96
REC-41972914,2022-09-10,74.06,6.8,97.68,3.46
REC-15246661,2020-12-23,71.19,4.49,86.95,2.1
REC-47279846,2024-03-25,97.03,9.3,93.7,3.93
REC-46297151,2020-07-31,80.94,2.82,83.44,1.84
REC-96223229,2020-09-26,72.67,4.89,96.39,0.39
REC-38182016,2023-10-26,80.78,9.29,81.06,3.75
REC-25594065,2021-08-24,72.17,5.07,91.19,2.49
REC-97059725,2022-05-13,85.74,1.78,91.69,4.76
REC-94917258,2024-06-01,90.76,8.48,87.19,0.83
REC-53561957,2022-08-16,84.1,3.26,87.56,2.83
REC-83722452,2023-05-27,92.66,5.0,95.71,0.27
REC-27933045,2021-04-23,78.78,8.06,98.92,1.85
REC-92071729,2019-11-07,80.01,8.61,94.65,0.37
REC-53571790,2022-11-18,93.45,7.33,80.86,4.7
REC-94014298,2022-09-18,87.98,6.73,80.44,1.89
REC-57712141,2020-10-24,83.69,7.31,83.87,2.42
REC-47539330,2021-10-19,82.21,1.74,94.7,4.74
REC-44358021,2020-01-02,76.8,1.51,88.52,0.36
REC-82127089,2023-10-18,83.13,1.3,82.71,0.51
REC-61268618,2023-05-23,78.94,5.92,98.39,2.57
REC-94051119,2024-06-03,89.66,2.88,91.31,4.27
REC-69349051,2022-03-05,96.34,6.69,91.99,1.34
REC-53521847,2024-04-14,84.98,0.85,96.35,2.32
REC-37369495,2023-11-02,89.39,2.87,96.07,4.71
REC-30889845,2021-04-13,98.26,7.25,80.56,0.88
REC-41101353,2024-06-27,85.05,0.44,98.13,3.35
REC-59478024,2021-04-03,76.95,0.45,83.54,2.04
REC-74291216,2024-04-16,79.91,4.43,99.6,4.23
REC-76566782,2022-08-17,89.3,8.56,97.37,1.34
REC-71658297,2022-06-03,92.16,8.05,82.2,4.22
REC-33637158,2023-08-27,97.21,0.94,90.09,3.98
REC-86458200,2022-01-04,73.26,1.29,83.92,1.98
REC-34213769,2024-05-20,72.32,1.76,86.55,0.25
REC-12824921,2021-01-12,79.03,4.33,97.41,2.9
REC-31866570,2020-04-02,97.17,5.41,81.64,0.1
REC-62908270,2024-03-09,82.22,1.51,94.52,1.38
REC-19321974,2020-12-26,90.1,6.04,82.24,0.68
REC-19670211,2023-06-29,85.5,6.0,87.55,4.73
REC-42917412,2022-03-08,76.54,9.75,99.31,1.49
REC-96586373,2021-11-28,71.42,1.13,87.37,1.14
REC-23453152,2024-04-10,75.35,0.93,89.88,4.89
REC-28426925,2022-10-16,79.38,6.66,93.76,1.86
REC-90972685,2023-07-13,76.5,8.86,94.32,3.44
REC-60717541,2019-09-04,84.4,9.56,98.49,3.06
REC-12780443,2023-12-21,82.95,0.34,93.93,0.06
REC-11818926,2022-11-22,77.3,5.75,83.05,4.71
REC-27740771,2021-03-31,95.27,3.63,99.38,3.21
REC-21220004,2019-10-30,72.62,8.14,96.2,2.28
REC-29144226,2022-10-07,80.42,2.21,91.7,0.56
REC-11261132,2021-09-12,89.94,0.15,95.11,1.21
REC-82795691,2022-05-25,84.09,5.27,86.65,4.92
REC-21403835,2020-03-16,87.41,6.82,94.71,3.23
REC-28687147,2024-04-02,82.3,3.79,91.42,0.17
REC-85544613,2022-12-18,94.94,4.17,89.39,0.91
REC-31896876,2021-04-13,78.51,4.31,82.98,1.31
REC-54527579,2024-02-16,91.77,3.27,86.3,0.11
REC-30738427,2023-11-25,84.84,1.27,93.44,1.12
REC-17499483,2024-05-11,73.2,7.54,90.87,4.08
REC-45897422,2020-12-23,87.57,5.21,93.13,1.46
REC-26518916,2022-01-28,91.46,6.98,89.12,1.52
REC-15976158,2022-05-31,91.93,0.08,88.84,3.16
REC-83100625,2023-02-26,80.35,6.32,90.74,1.31
REC-23766187,2022-05-29,77.28,2.94,94.22,0.4
REC-65738565,2020-08-10,86.65,4.5,95.2,2.39
REC-10162459,2020-06-27,85.75,5.27,97.04,4.9
REC-13221342,2024-02-13,97.89,0.08,81.58,2.38
REC-67329147,2020-03-27,95.24,0.5,90.66,1.99
REC-29780540,2020-01-16,85.86,1.37,88.34,2.58
REC-97961547,2020-10-09,99.08,9.67,86.43,3.88
REC-40317689,2021-03-10,86.15,1.75,82.75,0.97
REC-25087236,2019-12-08,80.27,1.58,93.94,3.06
REC-32757831,2021-05-21,75.84,9.29,89.13,0.65
REC-40134894,2020-07-30,79.92,5.42,80.5,0.85
REC-47824471,2023-10-18,79.1,4.85,83.88,2.86
REC-20239462,2021-04-19,78.24,6.31,97.53,0.81
REC-25884798,2020-07-04,99.52,3.49,98.31,4.37
REC-21382241,2019-12-09,85.35,6.14,92.63,2.79
REC-91135473,2024-07-11,97.54,8.34,80.97,1.26
REC-33899852,2022-12-22,70.59,7.6,82.24,4.49
REC-81199906,2023-11-02,77.09,9.13,84.28,0.79
REC-90478491,2024-02-21,71.16,8.21,88.11,2.64
REC-67075357,2021-11-05,93.25,2.12,83.69,1.84
REC-99559917,2020-02-01,84.94,4.16,81.48,1.47
REC-93853635,2022-10-14,86.93,7.9,84.96,4.58
REC-56759534,2021-07-18,95.98,6.6,93.46,1.06
REC-46385523,2020-04-09,87.57,5.5,98.06,0.03
REC-98816127,2019-10-12,96.91,2.13,86.3,0.37
REC-45621515,2021-06-11,74.24,3.05,85.95,3.47
REC-10292428,2023-11-06,80.42,1.97,90.74,5.0
REC-98027250,2020-05-07,86.71,9.85,85.08,4.71
REC-52984033,2023-08-26,95.54,7.76,95.34,2.47
REC-62425387,2020-03-08,83.83,1.51,84.45,1.52
REC-74214057,2022-09-27,72.3,1.39,94.61,3.79
REC-25188619,2024-05-31,82.38,3.73,93.11,0.27
REC-47376435,2023-03-17,83.86,0.81,81.86,2.73
REC-22139593,2022-10-22,99.58,9.6,88.18,4.41
REC-27117558,2020-03-01,92.43,2.51,96.07,2.36
REC-61676160,2021-12-05,90.89,5.4,92.43,0.36
REC-52857838,2024-03-02,90.91,3.05,88.28,3.38
REC-66885777,2020-01-06,83.96,6.36,89.99,3.49
REC-65558669,2020-04-07,94.65,9.99,98.43,0.45
REC-28551745,2022-04-03,89.09,4.08,86.49,3.7
REC-61430248,2020-05-01,80.49,3.12,98.66,0.37
REC-83731067,2021-07-03,72.83,2.45,99.56,2.31
REC-82309430,2024-02-01,91.74,4.37,88.6,0.83
REC-76115841,2020-06-29,90.5,8.19,96.1,2.19
REC-81969231,2020-07-12,70.89,9.88,89.44,3.83
REC-61623796,2021-08-19,77.61,9.87,94.57,3.91
REC-87975659,2024-03-10,78.52,8.46,84.43,3.73
REC-80725487,2022-12-12,72.44,9.57,82.06,1.69
REC-21710526,2021-04-12,79.89,4.37,99.0,1.0
REC-58547818,2021-04-24,84.77,7.27,96.98,2.65
REC-37283734,2024-02-22,77.61,2.02,89.09,3.32
REC-58640295,2021-10-13,73.26,9.32,98.29,2.7
REC-27930505,2024-07-08,74.98,8.66,81.37,0.58
REC-17996341,2021-03-10,86.09,7.06,80.74,0.18
REC-58433612,2024-06-01,72.12,2.04,96.55,3.8
REC-49553600,2024-06-01,79.45,4.61,84.48,2.81
REC-29346175,2023-03-14,80.89,8.05,94.35,2.82
REC-42547451,2020-07-25,95.64,8.96,87.9,1.33
REC-40143583,2024-07-28,85.24,4.34,90.08,3.66
REC-28495379,2022-09-18,84.82,5.6,97.37,0.39
REC-29203413,2023-07-28,70.06,7.72,89.27,4.32
REC-13536218,2023-04-20,90.84,3.89,80.76,0.42
REC-59886613,2020-07-21,84.2,4.58,99.89,3.04
REC-24228398,2021-02-01,93.87,6.3,87.36,3.27
REC-73998578,2021-03-15,79.41,6.63,81.31,2.75
REC-14051460,2024-05-06,81.84,6.26,80.65,0.47
REC-59022249,2023-01-31,94.09,4.44,95.97,0.22
REC-20602300,2023-12-18,79.39,3.48,83.46,2.23
REC-20343529,2022-07-16,81.0,1.03,99.37,2.0
REC-86394469,2021-01-05,94.89,4.44,81.34,3.47
REC-30094705,2024-03-17,95.77,0.25,97.02,3.43
REC-73050755,2023-06-09,79.11,8.6,91.09,4.56
REC-80793145,2022-08-31,95.03,3.79,98.03,3.54
REC-73107095,2022-05-08,73.33,6.62,86.51,0.36
REC-55276604,2024-05-07,87.26,1.05,98.93,0.36
REC-96549919,2022-06-06,92.84,7.88,81.49,3.07
REC-48489493,2022-10-30,76.17,0.67,95.82,3.2
REC-30922844,2023-03-06,71.36,2.14,83.22,1.78
REC-96228754,2023-05-01,77.01,5.75,97.87,0.99
REC-91090807,2022-06-02,79.76,0.23,83.19,3.63
REC-77551168,2021-09-18,89.92,4.51,88.65,4.87
REC-11458621,2024-06-16,79.03,2.89,85.56,0.81
REC-66857416,2024-04-23,83.16,7.91,99.79,0.94
REC-84377548,2021-06-27,90.46,3.37,86.52,2.13
REC-86781282,2022-11-10,89.17,6.92,95.08,4.3
REC-51075182,2024-05-07,95.25,4.61,80.67,1.2
REC-66864059,2021-10-30,83.91,3.38,94.34,1.94
REC-46484083,2022-09-24,96.5,0.62,96.87,4.66
REC-79994685,2023-07-08,87.6,5.28,89.04,2.51
REC-26795114,2023-06-23,91.2,3.86,84.83,2.65
REC-63741103,2023-01-17,86.58,4.95,90.82,1.36
REC-39381121,2019-09-02,87.54,8.82,90.86,3.91
REC-34654960,2019-12-18,92.59,7.43,92.56,4.7
REC-72872428,2022-02-01,92.38,7.86,90.19,1.57
REC-52035604,2019-10-22,82.12,7.99,91.05,2.63
REC-61065827,2024-01-27,73.33,8.58,84.74,3.3
REC-17337905,2020-10-25,79.84,1.1,95.77,4.06
REC-96791517,2022-03-27,76.25,8.94,99.89,0.72
REC-36136297,2019-09-22,96.67,7.69,96.18,0.06
REC-24549320,2022-03-23,90.47,1.67,90.26,1.31
REC-20443290,2021-07-22,71.23,1.43,85.55,0.5
REC-90958813,2021-06-30,74.93,8.56,81.96,4.42
REC-13764654,2022-05-07,90.84,8.14,94.26,1.5
REC-47877173,2019-11-08,82.07,6.24,99.38,3.08
REC-82688015,2022-01-06,80.44,2.02,98.96,4.78
REC-18766990,2024-05-18,75.87,0.03,99.45,3.77
REC-90142849,2024-01-07,77.93,1.38,99.56,1.52
REC-51489399,2024-05-26,76.93,3.31,80.4,1.71
REC-84046763,2024-07-10,91.81,6.41,98.05,2.71
REC-95683115,2024-07-12,83.38,4.22,99.25,0.18
REC-42257238,2020-12-25,93.05,0.74,80.23,3.92
REC-21413788,2020-06-20,83.54,6.94,98.0,1.46
REC-85663810,2019-12-28,86.13,6.32,99.33,1.62
REC-16131148,2023-08-02,90.5,6.71,97.15,3.25
REC-52222252,2022-09-10,79.9,2.24,85.03,3.42
REC-51420243,2020-12-30,84.3,9.1,82.31,4.94
REC-57868637,2020-11-05,92.06,9.16,83.1,1.12
REC-63436961,2021-12-03,91.98,4.36,81.26,1.74
REC-36156848,2022-10-16,71.94,4.44,81.98,4.53
REC-62430988,2024-08-14,73.74,9.24,91.63,3.33
REC-27383462,2021-10-17,75.99,7.28,81.78,4.79
REC-54468774,2021-08-25,75.98,7.39,98.5,3.94
REC-77589149,2021-11-06,91.66,1.57,81.93,2.2
REC-77401071,2022-03-23,90.46,7.28,88.89,1.47
REC-13178988,2020-06-13,84.34,0.23,99.82,1.91
REC-74015552,2024-07-09,89.78,7.37,95.8,0.39
REC-48939164,2023-01-26,86.07,6.6,90.75,0.03
REC-30339060,2024-07-05,87.24,2.87,94.26,4.4
REC-20570029,2021-07-08,85.05,5.82,89.09,2.11
REC-41080809,2020-04-28,78.37,1.43,92.8,2.38
REC-97807942,2022-06-06,91.71,3.1,93.77,0.72
REC-31615365,2023-10-10,85.88,0.93,95.59,4.71
REC-79296719,2021-02-20,88.0,6.13,82.22,1.27
REC-55823984,2023-10-28,88.83,4.58,84.77,0.87
REC-27609040,2024-07-27,74.84,0.95,93.92,2.41
REC-49036097,2020-06-24,70.03,6.82,99.11,3.65
REC-93680829,2022-03-23,75.34,6.08,92.21,1.58
REC-15370440,2019-12-27,92.82,9.94,98.91,0.47
REC-42092885,2024-07-27,96.11,1.18,88.78,4.25
REC-91924787,2022-11-30,90.94,8.57,93.43,3.27
REC-30454970,2020-05-02,79.14,9.5,95.16,4.49
REC-23073617,2020-02-22,89.68,0.15,93.54,2.01
REC-29142470,2022-07-06,80.85,2.78,87.22,1.31
REC-83435357,2022-08-17,96.14,4.06,93.05,0.05
REC-76962870,2023-05-13,82.86,8.62,99.3,1.89
REC-71043277,2023-03-19,99.87,3.12,96.91,1.51
REC-32779115,2020-09-10,86.83,3.59,81.77,1.96
REC-31672470,2021-08-06,71.43,3.82,82.15,3.82
REC-47596710,2019-10-07,90.67,5.63,93.05,1.08
REC-57428314,2022-12-03,91.34,1.34,83.39,3.59
REC-19547433,2020-02-17,85.9,5.63,82.35,3.12
REC-71839630,2022-04-05,82.39,3.93,90.36,2.37
REC-73520009,2024-02-17,98.29,7.59,83.4,1.13
REC-69330327,2020-01-07,87.9,3.86,84.27,1.7
REC-26638464,2022-05-21,92.9,8.37,98.33,3.13
REC-15314034,2024-04-05,87.12,8.21,98.46,2.6
REC-48470165,2024-06-22,84.89,0.61,96.1,1.2
REC-64899510,2020-12-09,90.96,5.83,93.63,2.18
REC-69166889,2022-06-13,85.01,0.09,93.98,2.92
REC-78783800,2023-12-10,95.64,5.66,97.79,1.27
REC-60154896,2021-07-18,73.25,2.73,91.61,4.1
REC-65457991,2020-12-20,80.0,5.23,82.28,1.84
REC-70410362,2020-02-05,94.75,0.16,82.95,3.38
REC-15727818,2023-01-04,81.92,8.75,99.18,1.66
REC-42858752,2023-06-17,90.95,5.54,89.56,3.61
REC-30744991,2024-07-24,87.4,7.78,97.58,1.68
REC-49011805,2023-12-18,88.22,0.84,91.66,4.45
REC-31234023,2020-06-07,84.22,4.17,82.75,2.68
REC-19795032,2021-07-22,76.2,6.48,87.73,3.84
REC-62106408,2023-05-05,82.88,6.46,86.67,1.32
REC-99811868,2022-02-18,91.32,9.11,92.63,2.34
REC-56833660,2023-01-09,95.87,4.39,92.45,1.01
REC-72879488,2020-12-04,74.63,0.53,91.7,1.82
REC-72391513,2020-10-16,95.75,0.47,85.45,4.4
REC-21518907,2022-07-12,89.26,4.49,87.09,1.43
REC-24542266,2020-05-15,85.95,6.3,97.79,0.8
REC-68131630,2023-09-19,98.44,4.84,94.1,2.74
REC-63891165,2024-07-12,83.67,6.96,84.29,0.22
REC-18653222,2020-02-02,81.59,3.53,93.58,1.86
REC-55959309,2024-05-01,94.77,8.92,96.77,0.58
REC-38539411,2023-01-24,98.34,3.49,86.95,3.35
REC-25344634,2021-11-25,72.63,5.95,99.43,0.14
REC-71012513,2020-05-23,92.25,2.66,95.1,2.4
REC-83159563,2023-01-22,81.89,9.04,97.27,3.63
REC-73077976,2023-12-09,80.78,3.49,85.26,0.64
REC-95928388,2023-05-13,80.45,8.74,91.7,2.4
REC-52974720,2020-10-11,96.34,0.1,99.56,0.95
REC-90675244,2020-10-25,92.69,4.73,98.0,3.55
REC-18375220,2023-10-05,76.21,4.64,97.1,3.53
REC-67728351,2024-06-04,96.41,8.62,95.11,4.08
REC-38644859,2021-05-09,81.24,7.09,95.88,1.57
REC-38386094,2023-10-26,87.75,9.92,96.88,3.41
REC-66763408,2023-01-12,87.52,1.81,89.36,3.65
REC-43832435,2024-07-12,71.78,9.75,85.05,1.93
REC-21219432,2021-05-03,79.04,4.9,90.0,2.63
REC-19295792,2024-06-10,71.88,7.86,82.52,4.12
REC-64367371,2024-02-16,81.39,9.88,84.84,4.77
REC-50042087,2021-10-06,98.19,3.46,82.3,1.83
REC-66334114,2021-09-23,91.02,6.2,82.97,0.85
REC-38736673,2020-04-11,83.11,9.24,95.36,4.79
REC-34706569,2021-12-07,71.0,0.96,92.74,3.34
REC-22407255,2023-04-30,84.02,0.95,86.62,1.45
REC-55905032,2022-06-02,95.56,2.26,82.12,0.01
REC-32083283,2024-07-26,87.46,0.79,93.34,0.92
REC-56879065,2020-06-06,77.54,5.85,85.49,3.87
REC-74642647,2020-08-16,90.96,8.87,98.45,2.27
REC-81874437,2023-03-09,91.34,2.91,82.67,1.45
REC-68624154,2023-04-09,71.47,6.28,94.14,2.85
REC-86546634,2022-10-10,77.28,2.66,94.07,0.54
REC-11332984,2022-08-19,95.33,8.67,94.5,0.36
REC-20443308,2021-04-15,89.41,6.3,93.97,3.92
REC-53450650,2022-05-25,91.76,7.54,98.55,1.65
REC-11904117,2022-08-07,95.23,8.62,91.02,2.01
REC-71560177,2019-11-16,98.03,3.73,88.22,0.08
REC-77034462,2022-04-06,74.49,9.19,90.82,1.38
REC-25248056,2021-02-08,99.85,0.14,90.0,1.42
REC-45272780,2022-08-23,72.42,4.46,93.29,0.5
REC-10493503,2023-06-06,95.16,6.73,99.98,2.49
REC-26873477,2020-11-28,79.61,6.23,94.16,1.63
REC-95753906,2023-06-01,87.93,2.91,81.75,3.6
REC-14897064,2020-01-19,84.74,0.17,99.2,0.06
REC-35186888,2021-08-27,73.85,7.52,99.42,3.69
REC-83294452,2021-05-14,87.36,3.61,80.88,2.22
REC-90657252,2022-11-06,78.49,3.99,91.04,4.27
REC-39009455,2020-12-29,79.82,6.14,97.93,0.25
REC-38153923,2020-05-25,75.35,2.2,85.83,1.75
REC-87421674,2020-08-16,99.05,7.25,82.73,2.76
REC-59694974,2020-02-18,95.22,0.58,96.91,2.42
REC-12173155,2021-09-26,93.94,6.07,97.95,0.95
