record_id,date,employee_id,employee_productivity,labor_costs,hours_worked
REC-52722031,2024-01-24,EMP-6613,91.85,76470.3,34.26
REC-95251058,2022-11-09,EMP-5282,114.62,94237.74,21.54
REC-70762792,2024-01-16,EMP-5473,75.81,73995.89,27.15
REC-43007935,2023-12-30,EMP-6269,115.98,46580.68,25.95
REC-55852776,2023-06-17,EMP-4450,108.02,99748.17,47.46
REC-71713222,2023-10-23,EMP-6381,97.69,94468.27,21.16
REC-12130654,2020-01-16,EMP-3190,112.61,44958.46,43.96
REC-96764149,2022-03-10,EMP-1033,64.88,102232.8,24.1
REC-91709974,2021-04-22,EMP-8807,111.03,114264.8,34.11
REC-10574350,2022-05-24,EMP-1156,81.81,96573.27,53.57
REC-33291610,2024-01-15,EMP-7769,69.52,30569.63,30.25
REC-84596958,2020-05-14,EMP-9011,68.98,34163.06,45.99
REC-62719526,2020-06-26,EMP-9816,68.51,55744.68,57.73
REC-20891605,2021-02-03,EMP-2270,112.2,94019.22,26.5
REC-82296289,2024-03-30,EMP-1507,60.71,92652.0,43.88
REC-69750614,2024-03-15,EMP-3022,70.13,48507.94,40.24
REC-57378150,2019-09-24,EMP-7166,104.9,59556.15,21.94
REC-90706579,2020-03-23,EMP-6864,87.7,103831.97,37.77
REC-61908845,2021-06-17,EMP-3903,118.89,38678.99,51.2
REC-11131640,2021-06-25,EMP-3044,100.5,25482.97,49.2
REC-72101540,2023-04-11,EMP-7069,63.68,113000.51,57.25
REC-35902794,2020-07-20,EMP-8283,81.17,70380.58,25.3
REC-11256721,2021-06-01,EMP-4629,111.8,46508.01,24.41
REC-12655050,2024-03-29,EMP-5606,73.21,97890.69,34.58
REC-58025924,2023-05-16,EMP-4137,75.74,69899.38,58.54
REC-22075101,2020-04-13,EMP-5967,65.71,65457.65,48.12
REC-39681939,2020-12-22,EMP-4838,65.6,34341.85,58.16
REC-76277877,2019-11-14,EMP-6947,65.36,95716.63,55.07
REC-14938681,2023-07-29,EMP-5599,107.84,80501.69,45.35
REC-76147579,2022-06-28,EMP-4425,79.3,76634.65,50.56
REC-10957697,2019-12-28,EMP-4212,109.51,54159.28,24.84
REC-95689443,2020-05-30,EMP-7489,85.71,36768.31,35.09
REC-24890990,2020-04-16,EMP-5544,77.99,83049.37,59.2
REC-86383608,2020-02-17,EMP-9197,107.92,54272.08,57.49
REC-76305077,2021-03-08,EMP-3793,63.75,38564.37,44.98
REC-84059354,2021-10-23,EMP-4174,113.83,47531.17,52.71
REC-98562013,2024-05-31,EMP-3875,87.78,84230.67,36.06
REC-18772554,2020-04-07,EMP-3101,79.81,21307.21,43.41
REC-18730772,2024-07-23,EMP-3087,79.77,84544.22,54.67
REC-44846207,2021-08-09,EMP-4734,105.49,41987.08,33.12
REC-80206603,2021-11-13,EMP-5494,77.82,69063.78,24.05
REC-35749878,2023-02-19,EMP-1378,103.87,29985.41,26.62
REC-81530199,2022-12-20,EMP-5143,109.0,90625.07,30.44
REC-85177493,2023-07-04,EMP-8437,118.38,48453.0,25.18
REC-10262390,2023-02-09,EMP-7997,90.22,32954.7,59.83
REC-96029038,2023-05-09,EMP-1849,119.92,43745.27,41.57
REC-53352227,2022-05-12,EMP-8086,119.63,75428.92,27.8
REC-64609958,2019-10-24,EMP-5489,74.23,119378.55,28.97
REC-26336672,2022-12-25,EMP-9491,89.36,30504.84,21.3
REC-72624210,2020-09-03,EMP-9119,111.83,52435.52,42.02
REC-58515929,2024-03-20,EMP-9474,78.43,107941.07,25.74
REC-15833729,2019-09-20,EMP-4678,77.93,111295.28,56.34
REC-16303488,2020-03-16,EMP-5553,111.57,24294.6,47.14
REC-66379776,2024-08-25,EMP-9723,118.02,86047.0,27.12
REC-70245170,2020-01-21,EMP-6181,104.45,86051.86,23.32
REC-10692467,2020-04-14,EMP-7420,61.91,34140.61,48.73
REC-36119862,2022-09-17,EMP-6483,65.91,29884.37,37.3
REC-20980204,2023-12-12,EMP-1415,68.89,30703.15,39.61
REC-40283277,2020-07-27,EMP-7943,111.56,76788.03,31.76
REC-19991216,2022-02-18,EMP-5095,89.21,27587.98,36.84
REC-36424359,2022-03-26,EMP-3694,99.54,90526.17,54.43
REC-54187782,2020-05-27,EMP-6092,93.03,29676.01,59.55
REC-18434795,2022-01-23,EMP-2584,81.86,38051.37,46.79
REC-13741017,2023-05-23,EMP-8863,72.13,74744.75,43.87
REC-67975205,2022-11-30,EMP-1393,85.75,40885.72,42.9
REC-89528133,2023-01-11,EMP-6477,71.06,87516.86,42.52
REC-43609390,2019-12-06,EMP-5049,76.19,65295.57,25.05
REC-24474127,2023-09-13,EMP-8759,90.72,53695.04,58.21
REC-41992031,2020-12-30,EMP-6583,82.8,79064.88,26.86
REC-17305854,2024-03-16,EMP-6465,78.11,84994.88,58.45
REC-79749603,2021-07-16,EMP-4878,98.04,35323.41,31.12
REC-19785926,2020-10-29,EMP-8184,105.21,77217.67,27.9
REC-22840710,2022-12-29,EMP-8314,72.66,117010.41,28.36
REC-87703269,2024-04-23,EMP-3045,101.7,44770.75,27.42
REC-21480272,2022-03-06,EMP-1994,108.68,98448.76,28.85
REC-14475312,2020-11-22,EMP-7183,101.74,31757.48,57.38
REC-52047653,2022-03-16,EMP-2065,104.65,29129.47,23.44
REC-27117564,2022-11-04,EMP-2015,82.18,31198.2,33.7
REC-69313284,2019-10-06,EMP-1897,85.01,48381.65,50.64
REC-50462762,2024-05-17,EMP-8075,70.9,79279.77,38.54
REC-18830219,2024-05-22,EMP-2668,115.19,60515.18,43.84
REC-17488001,2020-11-14,EMP-1855,105.91,100852.42,58.38
REC-49583058,2020-09-18,EMP-7249,82.65,83984.29,23.59
REC-63912988,2020-01-09,EMP-2570,99.6,92020.04,39.9
REC-92852868,2019-09-17,EMP-7735,76.47,113467.49,44.08
REC-41287760,2024-07-16,EMP-1173,97.1,112246.69,27.71
REC-70855827,2023-01-08,EMP-7290,110.49,68005.11,38.8
REC-72305089,2024-03-27,EMP-8014,72.45,44251.75,59.45
REC-93243271,2024-04-29,EMP-2659,96.0,115458.86,36.09
REC-55582551,2020-05-23,EMP-1425,67.31,92215.48,53.65
REC-70945151,2022-04-05,EMP-9474,82.36,61530.84,20.28
REC-54049408,2021-06-15,EMP-4153,118.03,21916.2,45.94
REC-24496399,2022-08-05,EMP-2682,65.29,42165.18,31.86
REC-11649345,2021-06-20,EMP-2106,91.66,45480.34,36.32
REC-89575878,2023-03-07,EMP-4172,101.78,44961.06,54.63
REC-86935230,2024-01-11,EMP-3064,93.79,89597.06,54.46
REC-95545512,2020-11-17,EMP-9337,61.31,108384.17,47.91
REC-44398138,2021-01-14,EMP-6822,103.58,91671.68,37.75
REC-66506603,2021-03-26,EMP-8887,112.91,88445.82,47.89
REC-93329195,2021-07-18,EMP-8284,65.03,37880.18,28.83
REC-34954217,2021-10-26,EMP-4983,115.61,45621.37,46.79
REC-28478117,2021-04-27,EMP-1722,100.46,33290.48,38.97
REC-18118989,2020-08-23,EMP-3091,68.11,63045.13,57.54
REC-51831217,2021-03-18,EMP-8140,82.77,119654.81,22.75
REC-78870570,2024-06-29,EMP-6861,115.94,82031.52,34.68
REC-51766978,2020-02-17,EMP-9866,72.79,49809.11,51.39
REC-29545414,2024-05-03,EMP-3415,114.25,59665.48,31.5
REC-73018412,2023-08-05,EMP-6057,71.77,42134.59,39.59
REC-90977513,2024-05-05,EMP-6618,80.82,119335.27,50.09
REC-49065941,2020-04-16,EMP-7042,89.46,109671.21,20.44
REC-11084726,2022-02-21,EMP-9481,71.24,35065.72,30.75
REC-88710632,2020-03-29,EMP-3369,101.92,24865.04,24.7
REC-17693044,2021-10-19,EMP-4889,80.83,72643.06,23.11
REC-78062865,2020-07-03,EMP-1894,84.14,108931.23,23.85
REC-66648087,2021-05-07,EMP-6633,80.88,99513.0,49.41
REC-36227100,2024-08-09,EMP-4282,102.93,34606.84,48.95
REC-95973808,2023-10-24,EMP-4297,63.54,118349.56,38.72
REC-19180999,2022-06-25,EMP-6595,119.54,82871.71,41.28
REC-35414874,2022-09-15,EMP-8794,114.43,88378.17,21.3
REC-72733686,2020-10-04,EMP-6425,64.36,22144.18,41.09
REC-87632976,2021-08-30,EMP-6499,81.09,115889.13,33.62
REC-92691963,2020-07-08,EMP-5909,78.95,26800.8,58.32
REC-66196330,2022-02-03,EMP-6384,104.61,30565.34,22.95
REC-31780851,2020-04-05,EMP-2717,116.47,97812.96,56.63
REC-70975394,2021-04-25,EMP-1691,119.4,105859.96,40.32
REC-76562688,2022-05-16,EMP-4594,105.84,61264.24,32.39
REC-10496212,2023-10-20,EMP-4654,108.44,46658.81,45.61
REC-40906854,2023-07-03,EMP-8643,112.56,117824.58,42.71
REC-93741127,2022-06-18,EMP-4492,92.92,47916.38,53.48
REC-42080592,2022-04-08,EMP-8876,93.47,80735.15,38.49
REC-54495204,2024-08-20,EMP-7158,93.78,95245.0,20.58
REC-37557095,2020-12-18,EMP-7558,80.33,45552.48,21.91
REC-34728879,2024-06-24,EMP-1110,98.51,111509.42,52.42
REC-58696493,2024-06-28,EMP-1162,114.91,116535.99,46.46
REC-19896028,2022-10-08,EMP-6863,118.06,46522.08,42.28
REC-14028892,2022-05-11,EMP-2887,90.99,22368.81,24.69
REC-29112869,2023-04-24,EMP-5760,115.33,109988.5,25.97
REC-69110577,2021-02-06,EMP-4185,105.05,113054.14,42.65
REC-94736292,2019-09-17,EMP-6896,80.7,34992.99,27.69
REC-15892805,2022-05-02,EMP-1486,78.41,119398.82,58.11
REC-36725819,2021-10-05,EMP-4241,108.06,70002.4,27.76
REC-48131375,2021-07-21,EMP-3853,95.56,110706.24,55.29
REC-39386305,2023-05-18,EMP-5292,65.32,64011.47,20.21
REC-33392072,2022-01-08,EMP-6567,64.26,103683.6,58.1
REC-84424395,2022-09-22,EMP-5029,72.6,110144.36,52.22
REC-33963425,2020-10-23,EMP-4211,80.09,113996.06,27.19
REC-12884611,2022-06-28,EMP-3884,109.31,56241.14,59.06
REC-45136671,2023-10-02,EMP-2657,74.46,107436.67,30.12
REC-12817734,2023-08-10,EMP-3248,87.22,89584.59,34.77
REC-60858151,2023-06-16,EMP-2818,102.72,97006.49,30.78
REC-55417034,2022-09-20,EMP-4444,99.66,91279.81,50.92
REC-50946121,2022-04-08,EMP-8474,74.54,64871.41,21.85
REC-42232378,2023-10-23,EMP-7056,80.7,91348.02,37.65
REC-59976005,2024-05-11,EMP-3807,71.7,75526.93,45.52
REC-80722909,2020-08-05,EMP-8106,100.35,33311.8,48.37
REC-18774822,2021-03-01,EMP-2941,90.07,98459.94,42.13
REC-29385367,2020-05-13,EMP-3142,65.96,61443.55,35.14
REC-35453201,2022-01-20,EMP-4140,101.94,29897.23,21.75
REC-81478283,2020-11-09,EMP-7196,94.95,75540.41,53.07
REC-60231696,2024-04-01,EMP-6209,83.91,113225.89,31.38
REC-90470126,2021-05-04,EMP-8037,119.7,47058.71,35.13
REC-95381661,2021-11-27,EMP-5006,84.27,113561.48,31.83
REC-16200213,2020-04-26,EMP-4098,93.21,33895.99,25.25
REC-81869344,2020-04-23,EMP-5819,67.67,20408.28,37.63
REC-29940314,2019-10-29,EMP-6368,92.2,63771.03,22.54
REC-43174817,2023-12-25,EMP-1872,108.23,34115.91,40.81
REC-94484575,2019-12-07,EMP-5588,84.03,58975.02,29.66
REC-26972976,2024-08-13,EMP-9327,108.33,42130.57,43.45
REC-88394188,2024-08-04,EMP-9011,79.01,97304.16,20.63
REC-38083391,2023-02-11,EMP-2333,117.82,97601.78,38.64
REC-73171894,2021-06-24,EMP-2062,94.77,110098.35,44.73
REC-32472549,2019-12-24,EMP-9333,108.5,102434.74,48.92
REC-62092026,2024-05-11,EMP-9342,91.11,58580.27,53.44
REC-60233144,2021-11-19,EMP-9168,114.18,93085.8,30.98
REC-79644554,2024-04-16,EMP-8606,73.77,29475.8,23.33
REC-34024774,2024-04-04,EMP-6272,82.09,96230.47,31.89
REC-60181152,2023-09-07,EMP-9609,83.1,51414.26,47.83
REC-74867032,2020-12-06,EMP-9106,104.65,66477.15,20.6
REC-73586743,2022-10-12,EMP-5396,87.67,70171.57,52.53
REC-88005556,2023-01-03,EMP-7569,65.38,115781.55,28.27
REC-95645083,2021-07-26,EMP-1599,85.68,74647.08,36.5
REC-37809859,2022-02-22,EMP-4596,79.56,103352.75,43.55
REC-37246265,2020-10-21,EMP-8406,86.46,96513.21,47.75
REC-41458567,2023-08-15,EMP-7486,80.84,89684.74,29.85
REC-39339153,2023-12-06,EMP-6013,78.38,80130.96,31.59
REC-67045601,2024-01-04,EMP-7178,79.04,94174.75,31.62
REC-86688035,2020-06-09,EMP-3575,104.35,41283.27,35.82
REC-60211839,2023-01-16,EMP-5170,115.82,62014.33,24.15
REC-83893835,2022-10-06,EMP-2388,102.46,68714.84,33.25
REC-28029509,2023-12-10,EMP-2376,74.77,63691.78,46.62
REC-49600674,2019-10-04,EMP-8282,100.53,40149.12,33.84
REC-79634938,2021-09-13,EMP-6760,117.46,45038.79,40.95
REC-40893911,2021-01-29,EMP-1674,111.55,102554.77,51.75
REC-72445215,2024-01-16,EMP-9392,102.12,73507.32,42.11
REC-93366096,2020-11-11,EMP-6511,117.29,97795.99,41.56
REC-67190488,2023-06-19,EMP-8391,78.46,46247.5,58.23
REC-72753631,2021-01-08,EMP-8086,85.33,113210.28,32.03
REC-64888712,2021-03-11,EMP-7021,103.5,32998.63,39.85
REC-76779099,2024-06-26,EMP-6194,62.72,52368.68,21.9
REC-46644052,2024-06-24,EMP-7264,85.62,93625.03,25.32
REC-13317620,2020-11-29,EMP-3942,112.21,97774.04,22.32
REC-69282426,2023-10-13,EMP-4830,104.23,79168.84,29.7
REC-45651567,2022-09-20,EMP-2243,71.69,47889.84,26.33
REC-58196637,2020-01-05,EMP-2350,93.73,81491.72,45.11
REC-49529512,2021-07-12,EMP-9220,93.11,55496.35,26.34
REC-78825641,2023-10-26,EMP-9956,71.38,52690.26,55.01
REC-96389831,2021-08-22,EMP-2280,76.51,75975.62,59.89
REC-47101128,2020-03-15,EMP-4731,88.61,83796.42,23.83
REC-23208247,2021-12-01,EMP-2942,119.6,94289.17,47.33
REC-19576257,2022-10-23,EMP-6902,66.96,118290.0,48.26
REC-15138040,2021-08-29,EMP-9946,106.39,38502.9,54.22
REC-36884696,2020-01-13,EMP-6468,72.7,101739.9,36.02
REC-36393422,2021-06-05,EMP-6394,66.67,114522.28,41.63
REC-43557605,2024-01-28,EMP-5959,117.3,115232.84,51.93
REC-46838009,2022-09-28,EMP-4123,117.04,86762.45,37.23
REC-91072076,2022-12-20,EMP-3258,61.88,109200.65,37.91
REC-82897088,2023-08-31,EMP-5278,86.87,64636.39,31.41
REC-11145397,2023-07-15,EMP-5906,69.3,46637.32,49.12
REC-47828631,2020-01-24,EMP-6679,79.99,87823.63,23.42
REC-64198613,2020-01-03,EMP-7647,118.44,99204.75,54.38
REC-87840078,2022-06-04,EMP-1194,61.62,61520.13,56.38
REC-73351303,2020-07-18,EMP-9399,79.96,68096.55,26.45
REC-30036175,2024-02-07,EMP-7512,69.76,97712.42,56.38
REC-40545068,2021-12-29,EMP-4717,68.14,32083.03,30.9
REC-38168948,2021-11-28,EMP-8773,98.17,73580.85,49.96
REC-41369795,2024-08-03,EMP-9451,70.02,109943.15,34.87
REC-88786294,2024-04-19,EMP-8679,78.15,88968.15,51.81
REC-71928212,2024-07-08,EMP-6581,75.97,109553.37,47.54
REC-21526062,2021-02-23,EMP-6129,107.17,60175.64,27.28
REC-35212337,2022-11-15,EMP-8025,118.59,55356.18,46.65
REC-66061116,2022-11-21,EMP-4433,81.92,65266.73,25.22
REC-68878740,2022-10-10,EMP-8372,118.09,22246.21,24.21
REC-84953463,2024-08-31,EMP-1493,109.17,78464.97,59.57
REC-60291405,2020-04-30,EMP-3276,70.79,63362.7,32.75
REC-87511871,2024-01-24,EMP-3102,110.76,91846.85,52.77
REC-51013170,2021-10-22,EMP-1158,101.61,74690.5,31.63
REC-77082048,2022-11-14,EMP-6810,117.22,109828.95,23.39
REC-55610169,2021-07-25,EMP-4694,62.74,39561.28,25.45
REC-66257000,2024-01-23,EMP-7974,113.56,115576.38,41.11
REC-64139232,2023-02-13,EMP-9808,119.44,94200.58,22.45
REC-50216625,2022-09-02,EMP-6342,68.74,85841.41,51.98
REC-88779778,2022-08-08,EMP-1380,72.54,70443.87,23.66
REC-86178952,2023-10-23,EMP-1527,93.4,64056.38,45.36
REC-28674348,2023-10-08,EMP-3518,76.32,53617.02,29.84
REC-54325475,2019-09-22,EMP-7404,89.38,21918.95,53.33
REC-61179711,2023-12-09,EMP-4345,67.68,56374.57,40.04
REC-62430296,2020-11-06,EMP-2043,110.68,79370.5,35.81
REC-81738111,2023-05-30,EMP-7331,112.12,41341.53,34.13
REC-35278389,2021-01-28,EMP-8778,114.8,44791.47,50.33
REC-24581193,2021-08-16,EMP-6387,86.72,75790.64,36.07
REC-86439010,2020-04-28,EMP-8397,98.45,119852.46,22.48
REC-95765571,2024-01-17,EMP-5991,76.68,59759.48,46.62
REC-22514663,2022-01-21,EMP-3808,68.01,33032.79,55.81
REC-24000677,2021-06-20,EMP-3910,113.31,40562.16,55.39
REC-14302906,2020-12-11,EMP-9005,75.54,79152.57,52.72
REC-13602203,2021-04-04,EMP-4058,66.78,34892.35,43.61
REC-36709158,2021-01-02,EMP-2138,110.93,56335.91,32.25
REC-61793831,2022-10-01,EMP-5650,111.29,31313.45,31.37
REC-37634396,2020-09-03,EMP-4818,108.91,81242.76,42.46
REC-49071522,2021-08-17,EMP-9591,101.7,75005.95,56.83
REC-19392480,2023-03-13,EMP-8449,87.57,117910.03,45.62
REC-17711235,2022-06-23,EMP-7039,84.44,29168.87,58.64
REC-79596144,2020-08-19,EMP-1180,70.55,46206.39,37.76
REC-33062057,2023-10-07,EMP-6353,80.88,99302.26,32.2
REC-65144861,2023-09-28,EMP-7407,65.52,66263.5,54.4
REC-31076941,2023-09-29,EMP-2814,79.19,47135.69,49.22
REC-27332564,2021-06-17,EMP-9789,68.97,71767.26,31.58
REC-66158469,2021-01-14,EMP-8835,114.67,94940.65,21.55
REC-19229212,2023-03-01,EMP-7373,115.25,113303.86,33.33
REC-37713235,2019-11-10,EMP-3128,118.14,86822.4,29.69
REC-37605500,2021-09-28,EMP-6075,86.72,101658.71,39.69
REC-68008992,2020-01-14,EMP-8778,109.85,56754.3,49.8
REC-31311258,2020-10-03,EMP-6084,89.21,46677.71,38.84
REC-88851835,2024-07-18,EMP-4325,98.98,28803.72,39.98
REC-77441055,2021-01-14,EMP-8519,103.74,103068.18,45.42
REC-46969062,2020-10-24,EMP-4304,101.56,75234.53,50.61
REC-10999023,2024-01-11,EMP-3337,63.08,117037.1,49.42
REC-69825080,2020-01-01,EMP-2048,83.95,64609.0,43.48
REC-63584671,2024-07-14,EMP-5044,81.82,60524.06,25.04
REC-80579265,2020-12-01,EMP-6388,105.07,20821.6,36.29
REC-86400632,2020-02-22,EMP-9043,115.71,49507.63,52.69
REC-71767610,2021-01-30,EMP-8580,78.25,90755.42,41.01
REC-87327229,2021-11-12,EMP-1640,94.53,102356.19,49.38
REC-22227594,2021-03-14,EMP-5717,97.11,93754.77,38.51
REC-96744801,2024-01-24,EMP-8476,88.79,59652.86,53.72
REC-56544270,2023-02-12,EMP-5873,112.24,72620.43,55.59
REC-62491260,2024-06-18,EMP-3869,80.74,68586.76,42.25
REC-65707438,2019-10-29,EMP-5081,82.25,25101.14,22.43
REC-34102565,2022-01-29,EMP-8079,119.92,61887.44,28.65
REC-71448654,2020-05-25,EMP-7302,84.33,54230.04,43.75
REC-98460225,2021-07-05,EMP-4005,102.46,115974.07,57.47
REC-86318249,2023-06-28,EMP-2565,79.44,62604.6,20.35
REC-62821563,2023-09-05,EMP-1715,92.24,97674.93,40.65
REC-42171352,2023-10-07,EMP-3587,78.05,80779.43,53.46
REC-46745629,2021-02-12,EMP-9810,94.06,78911.19,46.23
REC-49176757,2021-07-14,EMP-2093,74.22,118875.46,56.38
REC-39159454,2023-03-01,EMP-9085,85.08,41135.96,44.99
REC-65200819,2020-11-18,EMP-2986,87.5,22094.88,48.79
REC-59490380,2024-08-16,EMP-2253,97.49,64208.07,26.25
REC-24123001,2021-03-20,EMP-9264,77.42,54747.17,50.95
REC-53756742,2024-01-06,EMP-7719,110.05,76599.94,46.07
REC-70523603,2021-12-01,EMP-3700,86.45,56141.82,24.5
REC-43925761,2021-02-04,EMP-4397,102.59,90409.41,44.1
REC-77922837,2022-08-01,EMP-1731,91.05,55019.93,26.87
REC-72031070,2023-07-11,EMP-1437,62.74,72542.75,42.64
REC-19824132,2020-04-02,EMP-8567,104.45,71342.99,22.36
REC-61157834,2021-08-16,EMP-6630,111.66,44035.61,35.95
REC-63598753,2022-11-20,EMP-4185,83.02,64371.75,22.0
REC-63240727,2022-12-12,EMP-1618,70.04,35089.11,47.49
REC-11441144,2020-10-16,EMP-5105,82.31,116025.98,30.7
REC-25392453,2020-08-04,EMP-3236,61.38,63437.03,31.41
REC-53904009,2019-10-23,EMP-8606,60.66,107569.37,46.49
REC-75063283,2021-05-22,EMP-8558,81.84,62988.64,43.04
REC-19158638,2024-02-12,EMP-2352,99.58,70811.31,27.05
REC-83608832,2023-12-16,EMP-4969,104.7,57008.6,53.45
REC-68750274,2023-03-29,EMP-3297,98.55,101694.72,41.31
REC-73188059,2020-12-09,EMP-5573,62.58,29787.84,29.37
REC-31658249,2020-06-27,EMP-3794,69.27,117421.62,22.22
REC-12424794,2021-03-06,EMP-2646,90.34,101444.84,47.3
REC-33788294,2023-09-19,EMP-5819,62.05,70205.0,37.81
REC-26663316,2020-01-01,EMP-9759,119.7,76877.99,33.28
REC-62458932,2024-03-10,EMP-3759,110.96,46690.61,59.3
REC-20413322,2023-12-13,EMP-1183,99.53,66833.57,21.06
REC-46675298,2020-09-01,EMP-3514,72.31,28238.17,20.71
REC-69144114,2020-06-17,EMP-6866,91.68,31913.11,30.84
REC-33882733,2023-10-09,EMP-4549,87.0,73970.68,32.45
REC-14623108,2020-10-10,EMP-9721,88.42,51762.1,26.24
REC-39013376,2024-04-03,EMP-8242,89.54,96923.12,43.72
REC-16409704,2019-09-05,EMP-9566,100.74,58945.75,58.41
REC-96035199,2023-05-04,EMP-2684,67.18,66126.53,54.27
REC-62427912,2024-02-09,EMP-6051,77.06,96085.59,56.92
REC-69590884,2023-04-01,EMP-1858,61.5,36406.69,24.77
REC-90289763,2022-10-26,EMP-1076,92.92,21537.05,34.53
REC-16531664,2020-01-14,EMP-7183,107.34,91375.79,35.38
REC-37076822,2024-03-05,EMP-5091,117.9,53321.35,49.78
REC-60283960,2023-04-26,EMP-4908,109.97,56788.64,50.98
REC-36841625,2021-08-14,EMP-2497,99.98,101888.36,51.89
REC-12152643,2023-10-08,EMP-7908,69.96,82022.96,53.33
REC-13750602,2022-11-29,EMP-1238,118.26,117445.6,33.11
REC-55247029,2022-08-26,EMP-4148,96.82,26466.89,49.35
REC-99784876,2024-07-26,EMP-2035,77.72,35894.57,44.97
REC-39604115,2020-07-01,EMP-2582,84.09,21542.63,45.13
REC-99135168,2023-04-15,EMP-3750,65.82,100790.7,23.31
REC-32420703,2020-10-21,EMP-1721,75.76,113433.8,30.27
REC-65791626,2021-10-31,EMP-9396,67.5,107007.16,42.52
REC-24453078,2023-09-23,EMP-6359,111.2,22329.88,53.5
REC-53309319,2021-08-24,EMP-4105,61.35,96180.7,53.27
REC-93842238,2020-05-19,EMP-4393,115.43,53434.96,55.21
REC-82706099,2022-01-29,EMP-7472,115.54,102739.4,36.84
REC-67429121,2024-04-17,EMP-2979,97.13,30138.2,23.5
REC-41193292,2023-02-22,EMP-4502,106.91,115957.27,41.77
REC-24211686,2021-11-10,EMP-6842,61.3,49369.36,34.31
REC-53401695,2021-04-11,EMP-3844,86.64,73719.08,24.33
REC-12012537,2019-09-18,EMP-7588,113.94,32781.35,49.68
REC-97777422,2019-09-24,EMP-6181,75.59,91358.45,41.79
REC-11608113,2024-08-01,EMP-7376,110.88,104977.17,47.16
REC-38557229,2024-02-11,EMP-8516,110.75,53878.59,55.77
REC-39540811,2020-09-02,EMP-2081,100.23,31446.26,49.82
REC-98310124,2024-02-02,EMP-5562,113.57,113972.99,57.17
REC-97234140,2019-09-24,EMP-7045,76.98,106700.99,21.31
REC-15897385,2022-11-10,EMP-2103,108.31,32796.06,28.5
REC-39334741,2021-06-01,EMP-7735,112.61,99545.35,41.67
REC-50471241,2022-05-10,EMP-9185,92.14,93706.74,36.94
REC-23665188,2023-02-23,EMP-9784,70.11,90400.48,25.81
REC-86397410,2022-10-01,EMP-3809,71.16,103490.36,46.64
REC-43814834,2020-07-29,EMP-2552,107.72,63878.83,47.12
REC-90512805,2020-12-25,EMP-6314,77.68,75720.28,45.51
REC-94674464,2023-04-17,EMP-7366,113.8,97823.87,23.14
REC-27841755,2024-08-24,EMP-6440,80.65,73338.85,50.2
REC-33532534,2021-10-29,EMP-6209,114.91,83445.84,31.39
REC-99438746,2021-11-21,EMP-8899,67.41,33351.14,22.69
REC-19061506,2024-03-24,EMP-6490,85.96,81152.01,35.12
REC-12368781,2023-04-09,EMP-8354,79.13,44087.95,59.79
REC-61321020,2024-06-21,EMP-9372,111.41,81116.28,52.4
REC-95978796,2022-10-12,EMP-4808,106.44,67910.11,40.48
REC-77567894,2022-01-05,EMP-1217,91.25,90129.6,26.64
REC-41219836,2023-01-18,EMP-1347,100.69,28426.48,39.41
REC-92724918,2021-05-26,EMP-3032,72.27,27219.43,37.41
REC-51452961,2023-03-08,EMP-4873,92.72,73262.92,31.81
REC-67512010,2024-05-13,EMP-4990,117.61,115676.91,56.09
REC-93183615,2024-05-30,EMP-2300,89.48,78453.25,25.17
REC-18042731,2023-10-09,EMP-3253,97.3,59754.57,51.61
REC-60267710,2021-03-10,EMP-9171,72.33,93181.65,24.25
REC-49810955,2022-10-26,EMP-4309,65.8,81454.34,42.09
REC-30356881,2024-06-04,EMP-7156,67.08,27740.02,31.93
REC-37432134,2024-05-22,EMP-1621,118.04,62421.16,52.58
REC-41952404,2023-10-13,EMP-8270,82.34,27932.54,34.69
REC-54116005,2021-10-29,EMP-3199,104.99,113974.17,24.59
REC-47329499,2022-04-11,EMP-6202,108.23,38457.88,57.47
REC-96382807,2024-07-31,EMP-1648,111.07,66008.87,32.7
REC-79910371,2022-08-06,EMP-7797,92.11,55510.63,37.86
REC-96979318,2023-01-20,EMP-5726,87.14,71525.23,53.82
REC-13180065,2020-11-03,EMP-4752,98.38,73469.85,46.58
REC-54462343,2020-09-05,EMP-6615,114.22,89844.59,32.99
REC-42514108,2021-08-15,EMP-4372,107.03,108822.59,28.24
REC-82385198,2023-06-20,EMP-1885,76.06,30821.9,26.78
REC-99255596,2021-01-16,EMP-5068,66.24,92604.68,20.07
REC-39855935,2020-07-09,EMP-7250,83.55,100570.92,24.92
REC-79990777,2021-06-29,EMP-6269,60.46,20646.71,27.17
REC-34635056,2023-12-29,EMP-8247,103.7,70739.58,25.76
REC-94527978,2023-01-28,EMP-1099,66.39,111246.18,48.45
REC-18672730,2022-07-19,EMP-9055,75.05,60199.57,39.83
REC-19393216,2024-05-08,EMP-4153,62.4,55329.83,35.93
REC-16993664,2020-02-10,EMP-3318,110.27,53728.85,36.93
REC-37409946,2021-01-13,EMP-3057,71.7,45162.02,49.11
